epoch,step,train_loss_epoch,train_loss_step
0,49,,4.247465133666992
0,99,,3.5187854766845703
0,149,,2.608330249786377
0,199,,2.2284035682678223
0,214,3.670088291168213,
1,249,,1.9117670059204102
1,299,,1.27583909034729
1,349,,1.0410354137420654
1,399,,0.7056310176849365
1,429,1.2434839010238647,
2,449,,0.549720048904419
2,499,,0.6090431213378906
2,549,,0.580280065536499
2,599,,0.4072558283805847
2,644,0.5669196248054504,
3,649,,0.4225878119468689
3,699,,0.4390932321548462
3,749,,0.3920804262161255
3,799,,0.378057062625885
3,849,,0.3605361580848694
3,859,0.39657825231552124,
4,899,,0.36966294050216675
4,949,,0.29691052436828613
4,999,,0.32795122265815735
4,1049,,0.25786203145980835
4,1074,0.3163604140281677,
5,1099,,0.3668297529220581
5,1149,,0.315825879573822
5,1199,,0.2290881872177124
5,1249,,0.23426437377929688
5,1289,0.26099368929862976,
6,1299,,0.1701042354106903
6,1349,,0.22230927646160126
6,1399,,0.20491629838943481
6,1449,,0.2159736603498459
6,1499,,0.20822200179100037
6,1504,0.22058439254760742,
7,1549,,0.2068113386631012
7,1599,,0.16486750543117523
7,1649,,0.17269906401634216
7,1699,,0.15648218989372253
7,1719,0.19683551788330078,
8,1749,,0.19116108119487762
8,1799,,0.19937098026275635
8,1849,,0.14750486612319946
8,1899,,0.16713330149650574
8,1934,0.17123137414455414,
9,1949,,0.17309077084064484
9,1999,,0.17881260812282562
9,2049,,0.10534361004829407
9,2099,,0.16270984709262848
9,2149,,0.13613025844097137
9,2149,0.15645332634449005,
10,2199,,0.1453617811203003
10,2249,,0.13104267418384552
10,2299,,0.13766124844551086
10,2349,,0.1568542718887329
10,2364,0.1487153172492981,
11,2399,,0.14857706427574158
11,2449,,0.17189276218414307
11,2499,,0.1351853311061859
11,2549,,0.11899273842573166
11,2579,0.1349233239889145,
12,2599,,0.12781469523906708
12,2649,,0.12714004516601562
12,2699,,0.13184499740600586
12,2749,,0.13162249326705933
12,2794,0.130192369222641,
13,2799,,0.11156442016363144
13,2849,,0.1371769905090332
13,2899,,0.10836746543645859
13,2949,,0.08280527591705322
13,2999,,0.12271124869585037
13,3009,0.11612264066934586,
14,3049,,0.12651842832565308
14,3099,,0.090596042573452
14,3149,,0.12077571451663971
14,3199,,0.10650231689214706
14,3224,0.11094462871551514,
15,3249,,0.11381185799837112
15,3299,,0.10612071305513382
15,3349,,0.11839151382446289
15,3399,,0.08497872948646545
15,3439,0.1029510572552681,
16,3449,,0.09811772406101227
16,3499,,0.08372484147548676
16,3549,,0.12817096710205078
16,3599,,0.11019589006900787
16,3649,,0.07730814814567566
16,3654,0.10178148001432419,
17,3699,,0.10659979283809662
17,3749,,0.0923338234424591
17,3799,,0.11042454838752747
17,3849,,0.08295650780200958
17,3869,0.09576936066150665,
18,3899,,0.10757507383823395
18,3949,,0.053339432924985886
18,3999,,0.07891689240932465
18,4049,,0.07871626317501068
18,4084,0.09191324561834335,
19,4099,,0.07210519164800644
19,4149,,0.08286373317241669
19,4199,,0.08284451067447662
19,4249,,0.07780183106660843
19,4299,,0.06634578108787537
19,4299,0.08873998373746872,
20,4349,,0.135520339012146
20,4399,,0.08226634562015533
20,4449,,0.07969415187835693
20,4499,,0.0968477874994278
20,4514,0.0844525620341301,
21,4549,,0.10387522727251053
21,4599,,0.08796925842761993
21,4649,,0.07418255507946014
21,4699,,0.07614404708147049
21,4729,0.08187070488929749,
22,4749,,0.07867265492677689
22,4799,,0.079586923122406
22,4849,,0.07007364928722382
22,4899,,0.05946129187941551
22,4944,0.07477585971355438,
23,4949,,0.08011555671691895
23,4999,,0.06278350949287415
23,5049,,0.09184357523918152
23,5099,,0.0905674546957016
23,5149,,0.08325451612472534
23,5159,0.07567121833562851,
24,5199,,0.04042722284793854
24,5249,,0.06252681463956833
24,5299,,0.11084028333425522
24,5349,,0.05780312046408653
24,5374,0.07188238948583603,
25,5399,,0.07250452041625977
25,5449,,0.05312056839466095
25,5499,,0.04540668800473213
25,5549,,0.051788851618766785
25,5589,0.06905015558004379,
26,5599,,0.04227924346923828
26,5649,,0.07933830469846725
26,5699,,0.12503445148468018
26,5749,,0.05877777934074402
26,5799,,0.08452090620994568
26,5804,0.06633415073156357,
27,5849,,0.04388289526104927
27,5899,,0.054605498909950256
27,5949,,0.06713192909955978
27,5999,,0.058804526925086975
27,6019,0.06561768054962158,
28,6049,,0.07240285724401474
28,6099,,0.06909769028425217
28,6149,,0.04605596885085106
28,6199,,0.055308565497398376
28,6234,0.06479761749505997,
29,6249,,0.04627097398042679
29,6299,,0.05235002189874649
29,6349,,0.06686782091856003
29,6399,,0.04389839619398117
29,6449,,0.03595623001456261
29,6449,0.06463286280632019,
30,6499,,0.05766468495130539
30,6549,,0.04856178164482117
30,6599,,0.053226638585329056
30,6649,,0.062122829258441925
30,6664,0.057939160615205765,
31,6699,,0.059514228254556656
31,6749,,0.05602129176259041
31,6799,,0.07675475627183914
31,6849,,0.051443520933389664
31,6879,0.058798737823963165,
32,6899,,0.06602942943572998
32,6949,,0.07691016793251038
32,6999,,0.06262290477752686
32,7049,,0.0657186508178711
32,7094,0.05934556573629379,
33,7099,,0.04051470384001732
33,7149,,0.06472538411617279
33,7199,,0.06557019799947739
33,7249,,0.06932493299245834
33,7299,,0.04577324539422989
33,7309,0.05824621394276619,
34,7349,,0.07229708880186081
34,7399,,0.04802779480814934
34,7449,,0.07782356441020966
34,7499,,0.04575834423303604
34,7524,0.05448883771896362,
35,7549,,0.08406052738428116
35,7599,,0.04165568947792053
35,7649,,0.06969883292913437
35,7699,,0.04733546823263168
35,7739,0.05159032717347145,
36,7749,,0.0668121948838234
36,7799,,0.05911240726709366
36,7849,,0.04539508745074272
36,7899,,0.06492556631565094
36,7949,,0.041878361254930496
36,7954,0.05120979622006416,
37,7999,,0.051055390387773514
37,8049,,0.056794293224811554
37,8099,,0.03404303267598152
37,8149,,0.062138259410858154
37,8169,0.049636416137218475,
38,8199,,0.04532623663544655
38,8249,,0.05537572503089905
38,8299,,0.0663716048002243
38,8349,,0.06097380444407463
38,8384,0.048996128141880035,
39,8399,,0.04103580117225647
39,8449,,0.0649208053946495
39,8499,,0.05433672294020653
39,8549,,0.034800127148628235
39,8599,,0.03520709648728371
39,8599,0.04890940338373184,
40,8649,,0.04880485683679581
40,8699,,0.03881197050213814
40,8749,,0.06084468588232994
40,8799,,0.039885591715574265
40,8814,0.046353332698345184,
41,8849,,0.039248988032341
41,8899,,0.04256550595164299
41,8949,,0.050788309425115585
41,8999,,0.03369049355387688
41,9029,0.04699750989675522,
42,9049,,0.03377886861562729
42,9099,,0.04299118369817734
42,9149,,0.027854491025209427
42,9199,,0.03477748483419418
42,9244,0.04259699583053589,
43,9249,,0.08190284669399261
43,9299,,0.04106961935758591
43,9349,,0.03630270063877106
43,9399,,0.03542207181453705
43,9449,,0.0436486192047596
43,9459,0.04422733932733536,
44,9499,,0.059439875185489655
44,9549,,0.04147651419043541
44,9599,,0.03757088631391525
44,9649,,0.03342675790190697
44,9674,0.04335572570562363,
45,9699,,0.026784751564264297
45,9749,,0.05951883643865585
45,9799,,0.029412001371383667
45,9849,,0.034062087535858154
45,9889,0.04114021733403206,
46,9899,,0.043209515511989594
46,9949,,0.02914937026798725
46,9999,,0.035480499267578125
46,10049,,0.04178329184651375
46,10099,,0.03840113803744316
46,10104,0.03876764327287674,
47,10149,,0.0322263203561306
47,10199,,0.04043535888195038
47,10249,,0.03359261155128479
47,10299,,0.05818191170692444
