epoch,train_loss,val_loss,val_accuracy,"# {'start_time': '2025-02-10 17:58:55', 'learning_rate': 0.001, 'batch_size': 128, 'epochs': 100, 'optimizer': 'Adam', 'criterion': 'CrossEntropyLoss', 'model_name': 'CentralNet', 'channels': 16, 'fusingmix': '11,32,53', 'fusetype': 'wsum', 'num_outputs': 10}
"
1,3.328480485982673,0.6208155728876591,76.3
2,1.7529867075210395,0.20386741682887077,93.38
3,1.5118669446124586,0.29591491259634495,89.84
4,1.3729030647943186,0.2806524053215981,91.28
5,1.298312607892724,0.20724281948059797,93.74
6,1.2229001499885737,0.29426895789802077,91.28
7,1.1759422722250916,0.2908137895166874,91.88
8,1.1274317637432454,0.424820926040411,88.18
9,1.0931009453396465,0.5443317625671625,87.06
10,1.0610028240569802,0.20064049884676932,94.12
11,1.0337436481963755,0.2935260035097599,92.42
12,1.0146430212397908,0.682028679549694,87.5
13,0.9953205373398093,0.5609950959682465,89.1
14,0.9751404162063155,0.2238680813461542,94.42
15,0.9552183316197507,0.6160513579845428,87.68
16,0.9529356598854065,0.16753063416108488,95.62
17,0.925714541867722,0.28460901156067847,94.02
18,0.9346948016521542,0.40918840393424033,91.54
19,0.9311372811018035,0.24598569751833566,94.56
20,0.9107835804307184,0.44175652265548704,92.36
21,0.9098317747892335,0.31989738903939724,94.38
22,0.8935542227223862,1.3909436106681823,79.28
23,0.9055083800193875,0.4183125028386712,91.9
24,0.8888330822767213,0.6473408333957196,88.98
25,0.9042262102282325,1.239188440144062,82.84
26,0.8721446354721868,0.5488531280308961,90.96
27,0.863192457237909,0.21553596942685543,95.66
28,0.9187281431153763,0.1915716567542404,95.62
29,0.8622359697208848,0.19963789840694518,96.12
30,0.8511867379033289,0.13055114410817623,97.08
31,0.8462403631487558,0.34468153920024636,93.76
32,0.9287775429182275,0.26309963887324556,93.92
33,0.8528487144514572,0.14646236118860542,96.68
34,0.8444877746493318,0.4751640591770411,92.04
35,0.842640386348547,0.15396187813021242,96.8
36,0.911243380224982,0.21279098191298546,95.0
37,0.8612109164858973,0.14062608165550045,96.74
38,0.8415427108143652,0.12493054234655573,97.34
39,0.839519724180532,0.13236208115704357,96.98
40,0.8368818065454794,0.1257599926320836,97.0
41,0.9182783618915913,0.15961042882408946,96.14
42,0.8477640526239262,0.17874476043507456,96.0
43,0.8393862100534661,0.10806240933015943,97.24
44,0.8359416824440623,0.17057197592221202,96.62
45,0.8344649423000424,0.12125052774790675,97.12
46,0.8335073024727577,0.12725565606961026,97.18
47,0.8322533685107564,0.12225516983307898,97.3
48,0.9015616836935975,0.679328316822648,85.28
49,0.875166147531465,0.1717765124514699,96.2
50,0.8360893867736638,0.12756216166308149,96.74
51,0.8316570026929988,0.11931625245197211,97.32
52,0.8311767097129378,0.1032286647852743,97.32
53,0.8279671709204829,0.1060129867575597,97.54
54,0.8284250921981279,0.10806166146430769,97.48
55,0.9117556387601897,0.22010459657758474,94.56
56,0.8502780598263407,0.12017131617758423,97.22
57,0.8313157139822495,0.09330738005810417,97.42
58,0.8284610185512277,0.09903745097690261,97.52
59,0.8269049855165703,0.0992326658219099,97.48
60,0.8261953069720157,0.25833533275872467,95.48
61,0.8939246872136759,0.17669491171836854,95.94
62,0.8359446321809014,0.14428405282087625,96.6
63,0.827783551049787,0.09865549955575262,97.66
64,0.8248986879060435,0.09953701452468522,97.64
65,0.8246217848256577,0.10232224224600941,97.52
66,0.8241912712884504,0.10676949238404632,97.42
67,0.8219407511311908,0.10640817547682672,97.52
68,0.8222954793031826,0.11468802649760619,97.3
69,0.9053312099257181,0.12015416375361383,96.92
70,0.8384855612765911,0.12799080195836723,96.82
71,0.8248626204424127,0.10401745742419735,97.48
72,0.8229673402253972,0.0981105542043224,97.7
73,0.8210839655510215,0.10235545876785182,97.62
74,0.8220253687958384,0.10589257060200907,97.56
75,0.8201602238555287,0.10604920242913067,97.6
76,0.8209185939888621,0.10747364796116017,97.66
77,0.870522352013477,0.19213356347754598,95.22
78,0.8489683134611263,0.10195397672359832,97.44
79,0.8238385189411253,0.09826623590342934,97.4
80,0.8211466706076334,0.10955256833694875,97.38
81,0.8192242327124574,0.1103457362332847,97.54
82,0.818128384268561,0.10576033055840525,97.64
83,0.8187544763088226,0.10789485778659583,97.46
84,0.817171753561774,0.11780160426860675,97.36
85,0.874960548240085,0.1363640958443284,96.52
86,0.8295361979063167,0.12275975933880545,97.06
87,0.8188476250615231,0.10111417971784249,97.46
88,0.8172120641830356,0.10683238713972969,97.4
89,0.8168518719285034,0.10722812916792464,97.52
90,0.8164343447186226,0.107903475681087,97.62
91,0.8645337516485259,0.17432516951230353,95.94
92,0.8207864955414174,0.11528918232943397,97.26
93,0.8176420178524283,0.11116697362158448,97.26
94,0.8147599648597629,0.11087135791312903,97.5
95,0.8145263695439627,0.10926381897879764,97.5
96,0.8153387686540914,0.11278527671529445,97.48
97,0.813010390691979,0.12131335909944027,97.36
98,0.8129463352436244,0.12218453785171732,97.36
99,0.8132563399714093,0.1270674053899711,97.28
100,0.8783005193222401,0.18602655865252019,95.12
