epoch,step,train_loss_epoch,train_loss_step
73,15849,,0.01657779887318611
73,15899,,0.024007214233279228
73,15909,0.02316509373486042,
74,15949,,0.01256750337779522
74,15999,,0.023879608139395714
74,16049,,0.03149920701980591
74,16099,,0.028583893552422523
74,16124,0.02430962771177292,
75,16149,,0.016567770391702652
75,16199,,0.057516910135746
75,16249,,0.017756018787622452
75,16299,,0.02034803107380867
75,16339,0.023037586361169815,
76,16349,,0.01936628855764866
76,16399,,0.03470998257398605
76,16449,,0.01723439060151577
76,16499,,0.022732332348823547
76,16549,,0.02574022300541401
76,16554,0.0221884585916996,
77,16599,,0.017624739557504654
77,16649,,0.025376858189702034
77,16699,,0.01465686410665512
77,16749,,0.019299853593111038
77,16769,0.022382264956831932,
78,16799,,0.015061451122164726
78,16849,,0.01758045144379139
78,16899,,0.02160489372909069
78,16949,,0.013822842389345169
78,16984,0.022327052429318428,
79,16999,,0.023304050788283348
79,17049,,0.03774086385965347
79,17099,,0.02077045850455761
79,17149,,0.02209397219121456
79,17199,,0.02222600020468235
79,17199,0.02223948948085308,
80,17249,,0.02119472436606884
80,17299,,0.01785438321530819
80,17349,,0.024887770414352417
80,17399,,0.033754706382751465
80,17414,0.021734703332185745,
81,17449,,0.018490327522158623
81,17499,,0.015432415530085564
81,17549,,0.017205141484737396
81,17599,,0.031639959663152695
81,17629,0.021388350054621696,
82,17649,,0.02675628289580345
82,17699,,0.023818640038371086
82,17749,,0.014894362539052963
82,17799,,0.015325840562582016
82,17844,0.021597838029265404,
83,17849,,0.019510047510266304
83,17899,,0.016605600714683533
83,17949,,0.031153596937656403
83,17999,,0.024052942171692848
83,18049,,0.013967279344797134
83,18059,0.02049233764410019,
84,18099,,0.0345923975110054
84,18149,,0.014537468552589417
84,18199,,0.013810954988002777
84,18249,,0.019843339920043945
84,18274,0.02095666714012623,
85,18299,,0.024909963831305504
85,18349,,0.02286355383694172
85,18399,,0.02057185210287571
85,18449,,0.02008219063282013
85,18489,0.020830266177654266,
86,18499,,0.019283367320895195
86,18549,,0.018801774829626083
86,18599,,0.022924408316612244
86,18649,,0.017712686210870743
86,18699,,0.01990693062543869
86,18704,0.020307349041104317,
87,18749,,0.019004493951797485
87,18799,,0.015522172674536705
87,18849,,0.016247134655714035
87,18899,,0.021128244698047638
87,18919,0.020615320652723312,
88,18949,,0.01577768102288246
88,18999,,0.016240263357758522
88,19049,,0.014557824470102787
88,19099,,0.019833477213978767
88,19134,0.020321499556303024,
89,19149,,0.0277390256524086
89,19199,,0.021886704489588737
89,19249,,0.01809869334101677
89,19299,,0.016703372821211815
89,19349,,0.03005373664200306
89,19349,0.020546313375234604,
90,19399,,0.027616363018751144
90,19449,,0.013585072010755539
90,19499,,0.024112945422530174
90,19549,,0.017523275688290596
90,19564,0.02000470459461212,
91,19599,,0.023595254868268967
91,19649,,0.0153583325445652
91,19699,,0.015594970434904099
91,19749,,0.019064966589212418
91,19779,0.01954316906630993,
92,19799,,0.023536432534456253
92,19849,,0.0154716270044446
92,19899,,0.019039761275053024
92,19949,,0.014655200764536858
92,19994,0.019076332449913025,
93,19999,,0.029790658503770828
93,20049,,0.02317725494503975
93,20099,,0.018860608339309692
93,20149,,0.015882235020399094
93,20199,,0.02521703951060772
93,20209,0.019636942073702812,
94,20249,,0.011373136192560196
94,20299,,0.016319990158081055
94,20349,,0.01813061162829399
94,20399,,0.016063455492258072
94,20424,0.01970951445400715,
95,20449,,0.013185225427150726
95,20499,,0.024862518534064293
95,20549,,0.02852974832057953
95,20599,,0.022481447085738182
95,20639,0.019859133288264275,
96,20649,,0.017169730737805367
96,20699,,0.022654926404356956
96,20749,,0.01721182093024254
96,20799,,0.017832040786743164
96,20849,,0.030632711946964264
96,20854,0.020252065733075142,
97,20899,,0.021739209070801735
97,20949,,0.018967216834425926
97,20999,,0.03138735890388489
97,21049,,0.015860341489315033
97,21069,0.019991431385278702,
98,21099,,0.0282744150608778
98,21149,,0.017605004832148552
98,21199,,0.015056068077683449
98,21249,,0.014667361043393612
98,21284,0.019520336762070656,
99,21299,,0.023389702662825584
99,21349,,0.013859488070011139
99,21399,,0.0219065360724926
99,21449,,0.03156183660030365
99,21499,,0.026466967537999153
99,21499,0.019670603796839714,
