epoch,step,train_loss_epoch,train_loss_step
0,49,,4.933231353759766
0,99,,2.7571964263916016
0,149,,6.770927429199219
0,199,,6.756195068359375
0,214,5.321246147155762,
1,249,,2.9298954010009766
1,299,,7.9221343994140625
1,349,,2.4193992614746094
1,399,,7.3138275146484375
1,429,4.695476055145264,
2,449,,6.665809631347656
2,499,,1.3803272247314453
2,549,,7.044181823730469
2,599,,1.396796703338623
2,644,4.435132026672363,
3,649,,1.349721908569336
3,699,,6.492057800292969
3,749,,1.2077934741973877
3,799,,6.7746429443359375
3,849,,1.0495896339416504
3,859,4.502293109893799,
4,899,,2.0703516006469727
4,949,,6.988700866699219
4,999,,6.531867980957031
4,1049,,7.055164337158203
4,1074,4.206140995025635,
5,1099,,0.9377856254577637
5,1149,,1.8055200576782227
5,1199,,7.1938323974609375
5,1249,,1.1532855033874512
5,1289,4.064083099365234,
6,1299,,6.78045654296875
6,1349,,1.056816577911377
6,1399,,1.1144564151763916
6,1449,,7.3065032958984375
6,1499,,1.6376161575317383
6,1504,4.201293468475342,
7,1549,,6.899787902832031
7,1599,,1.2160296440124512
7,1649,,0.8382320404052734
7,1699,,6.586894989013672
7,1719,4.223505973815918,
8,1749,,0.7089022397994995
8,1799,,1.0517797470092773
8,1849,,6.549121856689453
8,1899,,0.8168351650238037
8,1934,3.7197060585021973,
9,1949,,6.719821929931641
9,1999,,1.0468146800994873
9,2049,,7.020538330078125
9,2099,,0.6974978446960449
9,2149,,6.347177028656006
9,2149,3.797292709350586,
10,2199,,6.575065612792969
10,2249,,0.8548030853271484
10,2299,,0.8763692378997803
10,2349,,0.7357333898544312
10,2364,3.4919400215148926,
11,2399,,0.7450538873672485
11,2449,,6.6757659912109375
11,2499,,0.6988918781280518
11,2549,,6.628429412841797
11,2579,3.7363874912261963,
12,2599,,0.8295245170593262
12,2649,,1.018465280532837
12,2699,,6.425563812255859
12,2749,,6.652240753173828
12,2794,3.923088312149048,
13,2799,,1.0263159275054932
13,2849,,6.636558532714844
13,2899,,0.51807701587677
13,2949,,0.7141726016998291
13,2999,,6.637889862060547
13,3009,3.42464542388916,
14,3049,,6.603534698486328
14,3099,,0.6877269744873047
14,3149,,6.740856170654297
14,3199,,6.5074310302734375
14,3224,3.7053382396698,
15,3249,,0.800869345664978
15,3299,,6.466541290283203
15,3349,,0.8635706901550293
15,3399,,0.6183162331581116
15,3439,3.689711332321167,
16,3449,,0.6439831256866455
16,3499,,6.3841705322265625
16,3549,,0.587863564491272
16,3599,,0.6744179725646973
16,3649,,0.615444540977478
16,3654,3.5802996158599854,
17,3699,,0.5522209405899048
17,3749,,0.5436667203903198
17,3799,,6.581825256347656
17,3849,,0.5671688318252563
17,3869,3.2086527347564697,
18,3899,,6.596763610839844
18,3949,,0.6585049629211426
18,3999,,0.5427442193031311
18,4049,,0.6854333877563477
18,4084,3.587717056274414,
19,4099,,0.5551009178161621
19,4149,,6.306888580322266
19,4199,,6.317512512207031
19,4249,,0.6128143072128296
19,4299,,0.5726912021636963
19,4299,3.616765260696411,
20,4349,,0.5493580102920532
20,4399,,6.346580505371094
20,4449,,6.5869140625
20,4499,,6.227336883544922
20,4514,3.7518553733825684,
21,4549,,0.7412364482879639
21,4599,,6.386695861816406
21,4649,,6.4865264892578125
21,4699,,6.413265228271484
21,4729,3.6888771057128906,
22,4749,,0.42398160696029663
22,4799,,6.416290283203125
22,4849,,0.517467737197876
22,4899,,0.7882232666015625
22,4944,3.315823793411255,
23,4949,,0.6022995710372925
23,4999,,0.7500547170639038
23,5049,,0.7122280597686768
23,5099,,6.420833587646484
23,5149,,6.465446472167969
23,5159,3.5663111209869385,
24,5199,,6.440509796142578
24,5249,,6.276908874511719
24,5299,,6.4591827392578125
24,5349,,0.4944263696670532
24,5374,3.220546007156372,
25,5399,,6.403797149658203
25,5449,,0.6655415296554565
25,5499,,6.466960906982422
25,5549,,6.192832946777344
25,5589,3.352524995803833,
26,5599,,0.4962918162345886
26,5649,,0.5313348770141602
26,5699,,1.130918025970459
26,5749,,6.505229949951172
26,5799,,0.42498350143432617
26,5804,3.4666709899902344,
27,5849,,0.7731759548187256
27,5899,,0.6006639003753662
27,5949,,6.634609222412109
27,5999,,0.584070086479187
27,6019,3.420957326889038,
28,6049,,6.243717193603516
28,6099,,0.4949185848236084
28,6149,,0.5275180339813232
28,6199,,0.7189879417419434
28,6234,3.769559860229492,
29,6249,,6.0363922119140625
29,6299,,0.6589851379394531
29,6349,,0.3836067318916321
29,6399,,0.49300092458724976
29,6449,,6.117237091064453
29,6449,3.364868640899658,
30,6499,,6.1782379150390625
30,6549,,0.4143695831298828
30,6599,,6.276599884033203
30,6649,,6.298740386962891
30,6664,3.0209622383117676,
31,6699,,6.1598358154296875
31,6749,,0.398195743560791
31,6799,,6.591758728027344
31,6849,,0.40868282318115234
31,6879,3.161456346511841,
32,6899,,6.3390655517578125
32,6949,,0.5293906927108765
32,6999,,6.303253173828125
32,7049,,6.254909515380859
32,7094,3.134103298187256,
33,7099,,5.989078521728516
33,7149,,0.37012243270874023
33,7199,,6.223033905029297
33,7249,,6.147514343261719
33,7299,,0.3542414903640747
33,7309,3.230790376663208,
34,7349,,0.477913498878479
34,7399,,0.43762272596359253
34,7449,,0.5395522117614746
34,7499,,5.9774017333984375
34,7524,3.4074628353118896,
35,7549,,6.2600555419921875
35,7599,,6.125621795654297
35,7649,,0.5198744535446167
35,7699,,0.734199047088623
35,7739,3.4461607933044434,
36,7749,,0.5276075005531311
36,7799,,0.6679730415344238
36,7849,,0.49436575174331665
36,7899,,0.4455357789993286
36,7949,,0.5108872056007385
36,7954,3.4548962116241455,
37,7999,,0.4699629545211792
37,8049,,6.009513854980469
37,8099,,6.230426788330078
37,8149,,6.191951751708984
37,8169,3.420372247695923,
38,8199,,0.4985635280609131
38,8249,,6.113395690917969
38,8299,,0.614877462387085
38,8349,,0.43574196100234985
38,8384,3.635474920272827,
39,8399,,6.0606231689453125
39,8449,,0.4269808530807495
39,8499,,6.333366394042969
39,8549,,6.198085784912109
39,8599,,0.40506863594055176
39,8599,2.9235236644744873,
40,8649,,0.5059103965759277
40,8699,,6.168937683105469
40,8749,,0.4618111848831177
40,8799,,5.973041534423828
40,8814,3.283267021179199,
41,8849,,0.4323992133140564
41,8899,,5.968559265136719
41,8949,,6.094627380371094
41,8999,,6.0773468017578125
41,9029,3.446896553039551,
42,9049,,5.990875244140625
42,9099,,6.005176544189453
42,9149,,0.5206067562103271
42,9199,,0.5387327671051025
42,9244,3.3527698516845703,
43,9249,,5.989940643310547
43,9299,,0.37636399269104004
43,9349,,0.5448598861694336
43,9399,,6.085826873779297
43,9449,,6.036540985107422
43,9459,3.0148215293884277,
44,9499,,0.4662754535675049
44,9549,,5.996997833251953
44,9599,,6.025337219238281
44,9649,,0.446580708026886
44,9674,3.2059006690979004,
45,9699,,0.465964138507843
45,9749,,5.914329528808594
45,9799,,6.030269622802734
45,9849,,0.6154534816741943
45,9889,3.2907533645629883,
46,9899,,0.40444260835647583
46,9949,,5.924816131591797
46,9999,,0.37164467573165894
46,10049,,6.026920318603516
46,10099,,5.842655181884766
46,10104,3.030194044113159,
47,10149,,5.828929901123047
47,10199,,0.41668957471847534
47,10249,,0.4025936722755432
47,10299,,0.32217279076576233
47,10319,3.0411505699157715,
48,10349,,0.3898494243621826
48,10399,,5.974296569824219
48,10449,,5.921104431152344
48,10499,,5.9831085205078125
48,10534,3.345566987991333,
49,10549,,0.34330958127975464
49,10599,,0.42700517177581787
49,10649,,0.48414182662963867
49,10699,,0.36074894666671753
49,10749,,5.748530864715576
49,10749,3.187472343444824,
50,10799,,0.29641854763031006
50,10849,,0.3052326440811157
50,10899,,0.39107513427734375
50,10949,,0.3433285355567932
50,10964,2.8130438327789307,
51,10999,,0.41881710290908813
51,11049,,0.4409518837928772
51,11099,,5.943197250366211
51,11149,,5.967174530029297
51,11179,3.2972989082336426,
52,11199,,0.43267393112182617
52,11249,,5.838069915771484
52,11299,,5.894752502441406
52,11349,,5.929603576660156
52,11394,3.060098648071289,
53,11399,,5.710872650146484
53,11449,,0.4096561670303345
53,11499,,0.36447668075561523
53,11549,,5.914691925048828
53,11599,,0.2680116891860962
53,11609,2.997499465942383,
54,11649,,0.432714581489563
54,11699,,0.38699841499328613
54,11749,,5.934417724609375
54,11799,,0.3178015947341919
54,11824,3.1824235916137695,
55,11849,,5.874176025390625
55,11899,,5.805305480957031
55,11949,,5.911029815673828
55,11999,,6.014995574951172
55,12039,3.2291576862335205,
56,12049,,5.74531364440918
56,12099,,5.868419647216797
56,12149,,5.816982269287109
56,12199,,0.3542938530445099
56,12249,,5.846599578857422
56,12254,3.0222463607788086,
57,12299,,0.3378431797027588
57,12349,,5.777610778808594
57,12399,,5.830757141113281
57,12449,,0.3596246540546417
57,12469,3.137197256088257,
58,12499,,5.774909973144531
58,12549,,5.8119354248046875
58,12599,,0.4907386302947998
58,12649,,0.4174455404281616
58,12684,3.461761713027954,
59,12699,,0.37177079916000366
59,12749,,0.3777177929878235
59,12799,,5.9076080322265625
59,12849,,5.958377838134766
59,12899,,0.31001198291778564
59,12899,3.1194615364074707,
60,12949,,5.699394226074219
60,12999,,5.846172332763672
60,13049,,5.764823913574219
60,13099,,5.852519989013672
60,13114,3.2859201431274414,
61,13149,,0.39676105976104736
61,13199,,0.389370322227478
61,13249,,0.3661489486694336
61,13299,,0.3823351263999939
61,13329,3.1533043384552,
62,13349,,0.3281639814376831
62,13399,,0.35748374462127686
62,13449,,5.724681854248047
62,13499,,5.557155609130859
62,13544,2.893685817718506,
63,13549,,5.62371826171875
63,13599,,5.894306182861328
63,13649,,5.718833923339844
63,13699,,0.35554808378219604
63,13749,,5.647205352783203
63,13759,3.0918686389923096,
64,13799,,5.79998779296875
64,13849,,0.31208327412605286
64,13899,,0.3805009722709656
64,13949,,0.40929388999938965
64,13974,3.0352931022644043,
65,13999,,0.3653199076652527
65,14049,,0.3943435251712799
65,14099,,0.29853305220603943
65,14149,,5.7189483642578125
65,14189,2.8825955390930176,
66,14199,,0.32633888721466064
66,14249,,5.726428985595703
66,14299,,0.30128735303878784
66,14349,,0.31961265206336975
66,14399,,0.26945412158966064
66,14404,2.9669852256774902,
67,14449,,5.64495849609375
67,14499,,0.464561402797699
67,14549,,0.36166876554489136
67,14599,,5.692138671875
67,14619,3.016120672225952,
68,14649,,0.41488343477249146
68,14699,,5.708688735961914
68,14749,,5.719657897949219
68,14799,,0.28811749815940857
68,14834,3.011267900466919,
69,14849,,5.608184814453125
69,14899,,0.3864979147911072
69,14949,,0.3735373616218567
69,14999,,5.877086639404297
69,15049,,0.29730224609375
69,15049,3.07845139503479,
70,15099,,0.40017569065093994
70,15149,,0.3653305172920227
70,15199,,0.3476281762123108
70,15249,,5.701068878173828
70,15264,3.1722919940948486,
71,15299,,0.36217576265335083
71,15349,,0.3621608018875122
71,15399,,5.616304397583008
71,15449,,5.553123474121094
71,15479,3.0144309997558594,
72,15499,,5.596446990966797
72,15549,,0.348019003868103
72,15599,,0.283648282289505
72,15649,,0.29668691754341125
72,15694,2.7890889644622803,
73,15699,,0.27917230129241943
73,15749,,5.6013031005859375
73,15799,,0.28806477785110474
73,15849,,5.660789489746094
73,15899,,0.3057277202606201
73,15909,2.8528499603271484,
74,15949,,5.6318511962890625
74,15999,,0.3862994611263275
74,16049,,5.671590805053711
74,16099,,0.2550709843635559
74,16124,2.8788695335388184,
75,16149,,0.2914837896823883
75,16199,,0.36893564462661743
75,16249,,5.700794219970703
75,16299,,0.30453410744667053
75,16339,2.7478654384613037,
76,16349,,5.672266006469727
76,16399,,0.27628135681152344
76,16449,,0.2702040672302246
76,16499,,0.35242635011672974
76,16549,,5.5521087646484375
76,16554,2.9881227016448975,
77,16599,,5.717315673828125
77,16649,,0.3045954704284668
77,16699,,0.2944788634777069
77,16749,,5.678302764892578
77,16769,2.9633891582489014,
78,16799,,0.3247418999671936
78,16849,,0.35299140214920044
78,16899,,0.40419065952301025
78,16949,,5.543689727783203
78,16984,3.1801838874816895,
79,16999,,0.3100280165672302
79,17049,,5.674774169921875
79,17099,,0.3009493052959442
79,17149,,0.27292805910110474
79,17199,,5.449566841125488
79,17199,2.999124050140381,
80,17249,,5.614147186279297
80,17299,,5.478389739990234
80,17349,,0.34871774911880493
80,17399,,5.6125946044921875
80,17414,3.144716262817383,
81,17449,,0.4036092758178711
81,17499,,5.557704925537109
81,17549,,0.3179562985897064
81,17599,,0.3349369466304779
81,17629,2.9952311515808105,
82,17649,,0.28271719813346863
82,17699,,5.651782989501953
82,17749,,5.528041839599609
82,17799,,5.576803207397461
82,17844,2.7669239044189453,
83,17849,,5.62994384765625
83,17899,,5.586463928222656
83,17949,,0.31267204880714417
83,17999,,5.66162109375
83,18049,,0.3322828710079193
83,18059,3.158323287963867,
84,18099,,0.3449926972389221
84,18149,,5.518592834472656
84,18199,,0.29484257102012634
84,18249,,5.526844024658203
84,18274,3.078029155731201,
85,18299,,0.27422821521759033
85,18349,,5.819026947021484
85,18399,,0.30236998200416565
85,18449,,5.574790954589844
85,18489,2.982029914855957,
86,18499,,5.601978302001953
86,18549,,0.3271338641643524
86,18599,,5.621833801269531
86,18649,,5.623588562011719
86,18699,,0.2898233234882355
86,18704,3.052842855453491,
87,18749,,5.634174346923828
87,18799,,0.37110230326652527
87,18849,,5.680818557739258
87,18899,,5.632427215576172
87,18919,2.938729763031006,
88,18949,,5.598503112792969
88,18999,,0.3694427013397217
88,19049,,5.422416687011719
88,19099,,5.569009780883789
88,19134,3.165619373321533,
89,19149,,0.31257516145706177
89,19199,,0.27159881591796875
89,19249,,5.601417541503906
89,19299,,0.25722992420196533
89,19349,,0.3268028199672699
89,19349,2.922494649887085,
90,19399,,5.507438659667969
90,19449,,5.556583404541016
90,19499,,0.3402217626571655
90,19549,,5.618827819824219
90,19564,2.5285136699676514,
91,19599,,5.464956283569336
91,19649,,5.5914764404296875
91,19699,,0.30485475063323975
91,19749,,0.32999446988105774
91,19779,2.871018409729004,
92,19799,,5.660726547241211
92,19849,,0.37186336517333984
92,19899,,5.670772552490234
92,19949,,5.619132995605469
92,19994,3.2348270416259766,
93,19999,,5.487464904785156
93,20049,,5.603176116943359
93,20099,,0.3377872109413147
93,20149,,0.36274993419647217
93,20199,,0.30720198154449463
93,20209,2.6206607818603516,
94,20249,,0.3405691087245941
94,20299,,5.620140075683594
94,20349,,0.32274696230888367
94,20399,,5.628425598144531
94,20424,2.774315595626831,
95,20449,,0.2949773073196411
95,20499,,5.578865051269531
95,20549,,0.34326937794685364
95,20599,,5.54759407043457
95,20639,2.988170623779297,
96,20649,,5.621551513671875
96,20699,,0.2809820771217346
96,20749,,0.3042299449443817
96,20799,,0.2823995053768158
96,20849,,0.3233829140663147
96,20854,2.994173765182495,
97,20899,,5.405511856079102
97,20949,,0.3010728657245636
97,20999,,5.565631866455078
97,21049,,5.577720642089844
97,21069,3.0031542778015137,
98,21099,,5.535758972167969
98,21149,,0.3381347358226776
98,21199,,0.28062140941619873
98,21249,,5.564888000488281
98,21284,2.8429226875305176,
99,21299,,0.3052349090576172
99,21349,,0.28440365195274353
99,21399,,0.3015275001525879
99,21449,,5.551898956298828
99,21499,,0.2549377381801605
99,21499,2.6529195308685303,
