epoch,step,train_loss_epoch,train_loss_step
0,49,,4.9191741943359375
0,99,,4.8872222900390625
0,149,,4.777275085449219
0,199,,4.622856140136719
0,249,,4.6238555908203125
0,299,,4.572021484375
0,349,,4.446449279785156
0,399,,4.429412841796875
0,429,4.682637691497803,
1,449,,4.3081817626953125
1,499,,4.338203430175781
1,549,,4.341026306152344
1,599,,4.250205993652344
1,649,,4.201255798339844
1,699,,4.2088470458984375
1,749,,3.988433837890625
1,799,,4.069435119628906
1,849,,4.051383972167969
1,859,4.237131118774414,
2,899,,4.236152648925781
2,949,,4.082096099853516
2,999,,4.0338897705078125
2,1049,,4.171409606933594
2,1099,,3.8966522216796875
2,1149,,4.0135345458984375
2,1199,,3.9778518676757812
2,1249,,3.9618453979492188
2,1289,4.038662910461426,
3,1299,,4.0314483642578125
3,1349,,4.0160369873046875
3,1399,,4.124347686767578
3,1449,,3.8902053833007812
3,1499,,3.9119110107421875
3,1549,,3.9381027221679688
3,1599,,4.111778259277344
3,1649,,3.8753509521484375
3,1699,,4.045875549316406
3,1719,3.922363519668579,
4,1749,,3.823974609375
4,1799,,3.7657241821289062
4,1849,,3.7538490295410156
4,1899,,3.8189773559570312
4,1949,,3.9149703979492188
4,1999,,3.769561767578125
4,2049,,3.8552932739257812
4,2099,,3.8621749877929688
4,2149,,3.3644630908966064
4,2149,3.8478353023529053,
5,2199,,3.6838150024414062
5,2249,,3.9705963134765625
5,2299,,3.8285903930664062
5,2349,,3.7845840454101562
5,2399,,3.873779296875
5,2449,,3.9293060302734375
5,2499,,3.7536849975585938
5,2549,,3.8264312744140625
5,2579,3.794785499572754,
6,2599,,3.793102264404297
6,2649,,3.8242340087890625
6,2699,,3.7958984375
6,2749,,3.586200714111328
6,2799,,3.82183837890625
6,2849,,3.861492156982422
6,2899,,3.829620361328125
6,2949,,3.477863311767578
6,2999,,3.622600555419922
6,3009,3.7441952228546143,
7,3049,,3.840656280517578
7,3099,,3.7351112365722656
7,3149,,3.75128173828125
7,3199,,3.6699981689453125
7,3249,,3.7054901123046875
