epoch,step,train_loss_epoch,train_loss_step
0,49,,4.83203125
0,99,,4.8046112060546875
0,149,,4.7673492431640625
0,199,,4.6225433349609375
0,249,,4.517845153808594
0,299,,4.523185729980469
0,349,,4.547523498535156
0,399,,4.384452819824219
0,429,4.664185523986816,
1,449,,4.56048583984375
1,499,,4.189033508300781
1,549,,4.287261962890625
1,599,,4.1435546875
1,649,,4.178070068359375
1,699,,3.9515533447265625
1,749,,4.143318176269531
1,799,,4.1340179443359375
1,849,,4.035552978515625
1,859,4.206911087036133,
2,899,,4.16412353515625
2,949,,4.131050109863281
2,999,,4.063987731933594
2,1049,,3.9642333984375
2,1099,,3.9857025146484375
2,1149,,4.075401306152344
2,1199,,3.9439849853515625
2,1249,,4.005119323730469
2,1289,4.020628452301025,
3,1299,,4.034717559814453
3,1349,,3.9522132873535156
3,1399,,3.9912643432617188
3,1449,,4.0252532958984375
3,1499,,3.901287078857422
3,1549,,3.976978302001953
3,1599,,3.91668701171875
3,1649,,3.854259490966797
3,1699,,3.8579483032226562
3,1719,3.910606861114502,
4,1749,,3.7613449096679688
4,1799,,3.9156723022460938
4,1849,,3.8839645385742188
4,1899,,4.0268707275390625
4,1949,,3.7928390502929688
4,1999,,3.8555145263671875
4,2049,,3.815021514892578
4,2099,,3.9699020385742188
4,2149,,3.4368507862091064
4,2149,3.838292121887207,
5,2199,,3.854278564453125
5,2249,,3.780773162841797
5,2299,,3.8120651245117188
5,2349,,3.8547210693359375
5,2399,,3.898406982421875
5,2449,,3.903289794921875
5,2499,,3.7731361389160156
5,2549,,3.86181640625
5,2579,3.7836928367614746,
6,2599,,3.6611480712890625
6,2649,,3.924396514892578
6,2699,,3.7409744262695312
6,2749,,3.7173233032226562
6,2799,,3.6315078735351562
6,2849,,3.9867172241210938
6,2899,,3.7014999389648438
6,2949,,3.6313018798828125
6,2999,,3.5911331176757812
6,3009,3.738112211227417,
7,3049,,3.7415084838867188
7,3099,,3.645977020263672
7,3149,,3.8718795776367188
7,3199,,3.7630386352539062
7,3249,,3.728118896484375
7,3299,,3.623371124267578
7,3349,,3.683704376220703
7,3399,,3.6470870971679688
7,3439,3.6957943439483643,
8,3449,,3.562347412109375
8,3499,,3.7456512451171875
8,3549,,3.617889404296875
8,3599,,3.5574684143066406
8,3649,,3.734832763671875
8,3699,,3.6545257568359375
8,3749,,3.8357162475585938
8,3799,,3.7278976440429688
8,3849,,3.5824966430664062
8,3869,3.661726951599121,
9,3899,,3.4029579162597656
9,3949,,3.7096481323242188
9,3999,,3.5942840576171875
9,4049,,3.5713348388671875
9,4099,,3.6043701171875
9,4149,,3.5617141723632812
9,4199,,3.7625350952148438
9,4249,,3.829509735107422
9,4299,,3.2807562351226807
9,4299,3.625119209289551,
10,4349,,3.789325714111328
10,4399,,3.613800048828125
10,4449,,3.6796035766601562
10,4499,,3.501129150390625
10,4549,,3.540740966796875
10,4599,,3.4685516357421875
10,4649,,3.635570526123047
10,4699,,3.622852325439453
10,4729,3.5897181034088135,
11,4749,,3.6279067993164062
11,4799,,3.521392822265625
11,4849,,3.6575927734375
11,4899,,3.5967750549316406
11,4949,,3.5850868225097656
11,4999,,3.5642127990722656
11,5049,,3.5905532836914062
11,5099,,3.6125717163085938
11,5149,,3.4751052856445312
11,5159,3.557504892349243,
12,5199,,3.5610694885253906
12,5249,,3.589496612548828
12,5299,,3.4850730895996094
12,5349,,3.5280685424804688
12,5399,,3.6736106872558594
12,5449,,3.4823341369628906
12,5499,,3.5476760864257812
12,5549,,3.4509429931640625
12,5589,3.514141082763672,
13,5599,,3.503772735595703
13,5649,,3.4982566833496094
13,5699,,3.7169952392578125
13,5749,,3.369853973388672
13,5799,,3.4057235717773438
13,5849,,3.435504913330078
13,5899,,3.505321502685547
13,5949,,3.4541091918945312
13,5999,,3.599529266357422
13,6019,3.483513116836548,
14,6049,,3.4281539916992188
14,6099,,3.5221481323242188
14,6149,,3.4563446044921875
14,6199,,3.3813247680664062
14,6249,,3.3903465270996094
14,6299,,3.5496749877929688
14,6349,,3.4506263732910156
14,6399,,3.4324798583984375
14,6449,,3.079451084136963
14,6449,3.446716547012329,
15,6499,,3.304981231689453
15,6549,,3.451984405517578
15,6599,,3.4113998413085938
15,6649,,3.4051513671875
15,6699,,3.4604530334472656
15,6749,,3.3888778686523438
15,6799,,3.2920188903808594
15,6849,,3.3472251892089844
15,6879,3.4020347595214844,
16,6899,,3.2319984436035156
16,6949,,3.3473587036132812
16,6999,,3.279541015625
16,7049,,3.3285293579101562
16,7099,,3.295257568359375
16,7149,,3.3095474243164062
16,7199,,3.54815673828125
16,7249,,3.2161293029785156
16,7299,,3.4722976684570312
16,7309,3.3591198921203613,
17,7349,,3.1274185180664062
17,7399,,3.2853317260742188
17,7449,,3.425830841064453
17,7499,,3.2954559326171875
17,7549,,3.515613555908203
17,7599,,3.3551673889160156
17,7649,,3.4247055053710938
17,7699,,3.253795623779297
17,7739,3.3125240802764893,
18,7749,,3.2563743591308594
18,7799,,3.2200164794921875
18,7849,,3.1748886108398438
18,7899,,3.1312217712402344
18,7949,,3.27215576171875
18,7999,,3.113178253173828
18,8049,,3.210437774658203
18,8099,,3.295299530029297
18,8149,,3.3529052734375
18,8169,3.2628426551818848,
19,8199,,3.1426773071289062
19,8249,,3.1241111755371094
19,8299,,3.3615493774414062
19,8349,,3.262134552001953
19,8399,,3.122905731201172
19,8449,,3.1558914184570312
19,8499,,3.2539596557617188
