epoch,train_loss,val_loss,val_accuracy,"# {'start_time': '2025-02-10 14:29:55', 'learning_rate': 0.001, 'batch_size': 128, 'epochs': 10, 'criterion': 'CrossEntropyLoss', 'optimizer': 'Adam', 'model_name': 'Unimodal_Audio'}
"
1,1.1119884397401365,1.2587631404399873,56.06
2,0.5199445988549742,0.4693957522511482,84.08
3,0.3711092388214067,0.44956342205405236,84.88
4,0.2850398510694504,0.35042426772415636,87.36
5,0.23771231179667074,0.2929758602753282,89.76
6,0.2008580968303736,0.3605663645081222,88.14
7,0.17316528014665425,0.13159663509577513,95.52
8,0.14973557103685167,0.13973610319662838,95.02
9,0.13544175388334795,0.4640474494546652,86.1
10,0.11976121969867584,0.12162598287686706,95.88
