epoch,train_loss,val_loss,val_accuracy,"# {'start_time': '2025-02-10 14:13:32', 'learning_rate': 0.001, 'batch_size': 128, 'epochs': 10, 'criterion': 'CrossEntropyLoss', 'optimizer': 'Adam', 'model_name': 'Unimodal_Audio'}
"
1,0.4782684613712305,0.09580279822694138,96.6
2,0.09417150483661613,0.08652041568420828,96.94
3,0.05060212424750505,0.1049167184624821,96.58
4,0.03768779191968226,0.033514097546139966,98.8
5,0.03210782618532607,0.0384648930739786,98.66
6,0.028003632352818723,0.043213191759423356,98.64
7,0.021293467941266204,0.18685454623773695,94.5
8,0.015790957741528684,0.030690970250043394,98.84
9,0.019321883182741192,0.0773522746283561,98.02
10,0.016527836310071802,0.017101083737361477,99.4
