epoch,train_loss,val_loss,val_accuracy,"# {'start_time': '2025-05-20 21:35:47', 'learning_rate': 0.001, 'batch_size': 128, 'epochs': 100, 'optimizer': 'Adam', 'criterion': 'CrossEntropyLoss', 'model_name': 'CentralNet', 'channels': 16, 'fusingmix': '11,32,53', 'fusetype': 'wsum', 'num_outputs': 10}
"
1,0.8024802884390188,,
2,0.8007394724113996,,
3,0.7953356681868088,,
4,0.8029444824817569,,
5,0.7951652919137201,,
6,0.7925307998823565,,
7,0.7919966449571211,,
8,0.7920893050903498,,
9,0.7937013678772505,,
10,0.7915721642416577,,
11,0.7918946281422016,,
12,0.7927946835063224,,
13,0.8233349448026612,,
14,0.8042384397151858,,
15,0.7935054512911065,,
16,0.7918217970881352,,
17,0.7904186087985371,,
18,0.7894983306873676,,
19,0.7906124288259551,,
20,0.7915364560692809,,
21,0.7908178373824718,,
22,0.7910915103069571,,
23,0.7903236559657163,,
24,0.7900992259036663,,
25,0.7898724508839984,,
26,0.8164821071680202,,
27,0.8052322275416796,,
28,0.7914933032767717,,
29,0.7913618915302809,,
30,0.7892737004646035,,
31,0.7875511707261551,,
32,0.7894118196742479,,
33,0.7885544024234594,,
34,0.7882436748160873,,
35,0.7880525792753974,,
36,0.7889500030251436,,
37,0.8246766617131788,,
38,0.7912753089915875,,
39,0.7882600401723108,,
40,0.7874894327895586,,
41,0.7878467731697615,,
42,0.7881279820619628,,
43,0.7880705256794774,,
44,0.7875757888306019,,
45,0.7875086092671683,,
46,0.7873336480107418,,
47,0.7865293932515521,,
48,0.7852947779866152,,
49,0.7872700440329174,,
50,0.7851551509180734,,
51,0.7861101010511088,,
52,0.8238317651804103,,
53,0.7894643323366032,,
54,0.7868944012841513,,
55,0.7865048798017724,,
56,0.7856040337751078,,
57,0.7856230505677156,,
58,0.7844994847164598,,
59,0.7840544194676156,,
60,0.7839619858320369,,
61,0.7838297514028327,,
62,0.7832990417646807,,
63,0.8193541153918865,,
64,0.7877070910708849,,
65,0.7851671156495117,,
66,0.784454534220141,,
67,0.7842261523701424,,
68,0.7921042636383412,,
69,0.789622626470965,,
70,0.7835628164369006,,
71,0.7840816571268925,,
72,0.7839519119539926,,
73,0.7827036271261615,,
74,0.7834397827470025,,
75,0.8067335424035095,,
76,0.784083876221679,,
77,0.7821619586889134,,
78,0.7814648460510165,,
79,0.7815166481705599,,
80,0.7811169677002485,,
81,0.7816797252311263,,
82,0.8077670328838881,,
83,0.7834554035996282,,
84,0.7809365039648012,,
85,0.7811231244442075,,
86,0.7802979627320933,,
87,0.7808371026848637,,
88,0.7797867837340333,,
89,0.7802465329336565,,
90,0.7796024549839109,,
91,0.780591579232105,,
92,0.7800006209417831,,
93,0.7798872548480367,,
94,0.7783739318681318,,
95,0.7790866049223168,,
96,0.7788604797318924,,
97,0.810057759562204,,
98,0.7799329146396282,,
99,0.7806271669476531,,
100,0.7790626919546793,,
