epoch,step,train_loss_epoch,train_loss_step
0,49,,4.3007049560546875
0,99,,3.597745895385742
0,149,,6.749092102050781
0,199,,7.223060607910156
0,214,5.241762638092041,
1,249,,6.6370849609375
1,299,,3.740558624267578
1,349,,1.9138298034667969
1,399,,7.160430908203125
1,429,5.29168701171875,
2,449,,7.080085754394531
2,499,,1.7733488082885742
2,549,,2.168527603149414
2,599,,1.4269795417785645
2,644,4.343203544616699,
3,649,,6.5997467041015625
3,699,,2.2222442626953125
3,749,,1.3575718402862549
3,799,,6.671989440917969
3,849,,6.911964416503906
3,859,4.235142707824707,
4,899,,6.587776184082031
4,949,,2.058115005493164
4,999,,0.9933291673660278
4,1049,,1.0087361335754395
4,1074,4.314228057861328,
5,1099,,7.313316345214844
5,1149,,7.088768005371094
5,1199,,1.460392951965332
5,1249,,6.726325988769531
5,1289,4.149697303771973,
6,1299,,1.0147111415863037
6,1349,,1.096043348312378
6,1399,,1.1484901905059814
6,1449,,6.9077301025390625
6,1499,,1.0102148056030273
6,1504,4.107518196105957,
7,1549,,6.64044189453125
7,1599,,1.3587493896484375
7,1649,,0.9751818180084229
7,1699,,0.8362566232681274
7,1719,4.0405683517456055,
8,1749,,7.1723175048828125
8,1799,,7.1231536865234375
8,1849,,0.7490415573120117
8,1899,,1.0309486389160156
8,1934,3.9940314292907715,
9,1949,,6.827205657958984
9,1999,,6.767436981201172
9,2049,,6.975864410400391
9,2099,,6.962791442871094
9,2149,,6.392758846282959
9,2149,3.777238130569458,
10,2199,,7.041538238525391
10,2249,,0.7914488315582275
10,2299,,6.66845703125
10,2349,,0.6935688257217407
10,2364,3.912705421447754,
11,2399,,6.543392181396484
11,2449,,6.748023986816406
11,2499,,6.697265625
11,2549,,0.7113014459609985
11,2579,3.5646727085113525,
12,2599,,0.8122522830963135
12,2649,,6.417461395263672
12,2699,,0.701521635055542
12,2749,,0.7098684310913086
12,2794,3.717771053314209,
13,2799,,6.630821228027344
13,2849,,0.8588018417358398
13,2899,,1.0069763660430908
13,2949,,1.125974178314209
13,2999,,6.672340393066406
13,3009,3.8353092670440674,
14,3049,,6.316875457763672
14,3099,,0.6206529140472412
14,3149,,6.423500061035156
14,3199,,6.6278533935546875
14,3224,3.843989849090576,
15,3249,,0.7698605060577393
15,3299,,6.424503326416016
15,3349,,0.7821733951568604
15,3399,,6.566646575927734
15,3439,3.7913873195648193,
16,3449,,1.119023323059082
16,3499,,0.703758955001831
16,3549,,0.5773566961288452
16,3599,,0.8512876033782959
16,3649,,0.6912710666656494
16,3654,3.334001302719116,
17,3699,,0.5575231313705444
17,3749,,0.4102705121040344
17,3799,,6.48907470703125
17,3849,,6.543048858642578
17,3869,3.6514880657196045,
18,3899,,6.338779449462891
18,3949,,0.5322562456130981
18,3999,,0.5320181846618652
18,4049,,0.7330055236816406
18,4084,3.7438056468963623,
19,4099,,6.475982666015625
19,4149,,0.8716421127319336
19,4199,,6.444908142089844
